No.,Name,Gcorr[au],Hcorr[au],Ucorr[au],ZPE[au],TS[au],SPE[au]
221,PreTS_LGCSGGMIZREWMX-UHFFFAOYSA-N,0.16187572,0.21229408144898798,0.21134987,0.19946239,0.05041835,-367.976870281449
222,PreTS_UMFOKXIQTZOEBU-UHFFFAOYSA-N,0.1241097,0.17764865434401145,0.17670444000000002,0.16395396,0.05353895,-1268.972594784344
223,PreTS_OLHGYYIJFCQEIL-UHFFFAOYSA-N,0.27026727,0.3381352794469876,0.33719107,0.31763661,0.06786801,-770.887075429447
224,PreSm_HQVRYUALESRTQS-UHFFFAOYSA-N,0.21395263,0.2793261843750088,0.27838198,0.25973724,0.06537356,-692.246773594375
225,PreSm_RSJUWEPQTLPWEN-UHFFFAOYSA-N,0.14368825,0.20175961414008725,0.20081541,0.18588645,0.05807136,-517.25686609414
226,PreSm_MDOAAHGPXOGVQG-UHFFFAOYSA-N,0.10474856,0.15147268309698347,0.15052848,0.14029345,0.04672412,-197.074867583097
227,PreSm_CCUCBNWWPMXVLP-UHFFFAOYSA-N,0.22735819,0.2908586453530688,0.28991443,0.27238736,0.06350045,-542.960712915353
228,PreSm_TTYMIFDWXMXQKB-UHFFFAOYSA-N,0.23969402,0.3023338266659721,0.30138962,0.28426272,0.06263981,-691.327352906666
229,PreTS_DJLQCZHKYIXRHI-UHFFFAOYSA-N,0.32136248,0.39460004538193516,0.39365584,0.37117266,0.07323756,-962.624430965382
230,PreTS_CCUCBNWWPMXVLP-UHFFFAOYSA-N,0.23137651,0.28992960025107095,0.28898539,0.27344306,0.05855309,-542.941872730251
231,PreSm_LEXOGXRYFLTPFQ-UHFFFAOYSA-N,0.1455884,0.2023293071340504,0.20138509999999998,0.18676974,0.05674091,-517.281681637134
232,IEPRKVQEAMIZSS-UHFFFAOYSA-N,0.15628747,0.21102715926895144,0.21008295,0.19642556,0.05473968,-613.065107229269
233,PreTS_IJCPXIFGYRUPRE-UHFFFAOYSA-N,0.33434322,0.4027737088269987,0.40182949999999995,0.38172785,0.0684305,-662.066560498827
234,PreSm_RIEIHJCWUOZMMR-UHFFFAOYSA-N,0.21347773,0.2761310419559777,0.27518683,0.25797092,0.06265331,-672.120126921956
235,PreSm_KZYHAQJMFCQZQD-UHFFFAOYSA-N,0.16288701,0.21953919430103497,0.21859499000000002,0.20422675,0.05665218,-443.196145524301
236,PreTS_RBZBTLMECNQXOG-UHFFFAOYSA-N,0.31586677,0.37920953048899264,0.37826532,0.36020041,0.06334276,-964.117288680489
237,PreTS_LHSHBUJBRHHDKM-UHFFFAOYSA-N,0.13286596,0.1799367729079222,0.17899257,0.16878515,0.04707082,-734.096853082908
238,PreSm_UXIXHYKPQBYEJZ-UHFFFAOYSA-N,0.16204138,0.2190505731039707,0.21810636,0.20356593,0.05700919,-443.211194653104
239,SUPCQIBBMFXVTL-UHFFFAOYSA-N,0.11876072,0.16282004519098336,0.16187584,0.15256822,0.04405933,-385.152828585191
240,PreTS_JOQQJWBRFYQTOM-UHFFFAOYSA-N,0.18807341,0.24762413754990575,0.24667993,0.23084781,0.05955073,-652.90752678755
241,PreTS_DGBKSXOTGZAENT-UHFFFAOYSA-N,0.20587653,0.264756311952965,0.2638121,0.24826165,0.05887978,-578.852604141953
242,PreTS_LPMBXRNRAJZWRD-UHFFFAOYSA-N,0.24680295,0.30451111869297165,0.30356690999999997,0.28848321,0.05770817,-582.010916718693
243,PreTS_HOFHXCWTIVVYNS-UHFFFAOYSA-N,0.23286105,0.2999684201849959,0.29902421,0.27977112,0.06710737,-1191.156779940185
244,PreSm_QYCKOLHHORCVDM-UHFFFAOYSA-N,0.19957828,0.25849031344398554,0.2575461,0.24194496,0.05891203,-616.777643323444
245,PreSm_JOQQJWBRFYQTOM-UHFFFAOYSA-N,0.18465643,0.24820332056197003,0.24725911,0.22973398,0.06354689,-652.920998070562
246,PreSm_FDLXTVHNGIGIMS-UHFFFAOYSA-N,0.41735891,0.49934099766392137,0.49839679000000003,0.47217509,0.08198209,-1121.389489057664
247,PreSm_UVTIJDABSXGFMK-UHFFFAOYSA-N,0.15295919,0.2148894459830899,0.21394524,0.19751478,0.06193026,-1383.555560115983
248,PreTS_DOCYWJFLIOXXRE-UHFFFAOYSA-N,0.17486812,0.23104523256802167,0.23010103,0.21561177,0.05617711,-556.569749612568
249,PreSm_UWTAIHMJOKNECF-UHFFFAOYSA-N,0.07321146,0.12525661665608823,0.12431241,0.11218668,0.05204515,-594.128023626656
250,PreTS_GNDXERMFQQCFPJ-UHFFFAOYSA-N,0.17404296,0.22797536124710405,0.22703115,0.2139553,0.0539324,-536.444169191247
251,PreSm_RBZBTLMECNQXOG-UHFFFAOYSA-N,0.31468788,0.38028123095295996,0.37933702,0.36011628,0.06559334,-964.139340410953
252,YGZQJYIITOMTMD-UHFFFAOYSA-N,0.17269825,0.22128687461201935,0.22034267000000002,0.20930929,0.04858862,-350.983514964612
253,HCRBXQFHJMCTLF-UHFFFAOYSA-N,0.15407074,0.20343165792399986,0.20248745,0.19106765,0.04936092,-425.054036817924
254,PreTS_PBZJLLZIMBIKOO-UHFFFAOYSA-N,0.2080197,0.26539608324799246,0.26445187000000003,0.24935503,0.05737638,-541.723421033248
255,PreSm_ZRBGYWKZMWPOEK-UHFFFAOYSA-N,0.13289992,0.19020036072299717,0.18925614999999998,0.17504138,0.05730044,-574.315318050723
256,PreTS_IJOZXCHDWOLXNX-UHFFFAOYSA-N,0.22402384,0.2851561045259814,0.2842119,0.26768615,0.06113227,-730.340569834526
257,SNMVRZFUUCLYTO-UHFFFAOYSA-N,0.05179257,0.0877563219470403,0.08681211,0.08119853,0.03596375,-578.102026961947
258,PreSm_UATUUTJCNKVMJH-UHFFFAOYSA-N,0.22392853,0.2845687926150049,0.28362457999999996,0.26734313,0.06064026,-504.811871792615
259,PreTS_ZMIKKNQULOZVJN-UHFFFAOYSA-N,0.2409942,0.3086871081419531,0.30774290000000004,0.28792968,0.06769291,-823.800668398142
260,PreSm_PAQURWWVNLOSER-UHFFFAOYSA-N,0.09704456,0.15602756810403662,0.15508336,0.13974603,0.058983,-566.084631768104
261,PreSm_GNDXERMFQQCFPJ-UHFFFAOYSA-N,0.17129043,0.2287817476139935,0.22783753999999998,0.21314244,0.05749132,-536.460011007614
262,PreSm_ZJTRSSFWRQZLIT-UHFFFAOYSA-N,0.17507657,0.23187143107202246,0.23092722000000002,0.2166489,0.05679486,-887.774716381072
263,PreSm_DOCYWJFLIOXXRE-UHFFFAOYSA-N,0.17096221,0.23192430776305173,0.23098009,0.2145852,0.0609621,-556.583312197763
264,PreTS_ADZIKAQRUJTIJG-UHFFFAOYSA-N,0.18265038,0.24036181287294767,0.2394176,0.22463324,0.05771143,-612.651686262873
265,WEOKHGKSYLOTPP-UHFFFAOYSA-N,0.05604225,0.09700707681196263,0.09606287000000001,0.08848862,0.04096483,-302.988871456812
266,PreSm_CCFHXHLURORDOP-UHFFFAOYSA-N,0.16877737,0.2320453827850315,0.23110118,0.21344415,0.06326802,-648.827720372785
267,PreSm_ORKVVBBGBFTEOR-UHFFFAOYSA-N,0.14676714,0.2071817216630052,0.20623751,0.19024231,0.06041459,-725.767008711663
268,WIHMGGWNMISDNJ-UHFFFAOYSA-N,0.04177968,0.08049728966307157,0.07955308,0.07325318,0.0387176,-1037.717734839663
269,PreSm_YPIIBPZLLAVADD-UHFFFAOYSA-N,0.22069982,0.2860440714999868,0.28509986,0.26704289,0.06534425,-730.3326681515
270,PreSm_XGQPRIXMIRNMML-UHFFFAOYSA-N,0.27775433,0.34522917211506865,0.34428496,0.32459223,0.06747484,-847.852314902115
271,PreSm_NWYJUBCWHZKKLL-UHFFFAOYSA-N,0.21428144,0.276697190102027,0.27575297,0.25856212,0.06241575,-768.247008710102
272,PreSm_RWOQNRCHLBNNAC-UHFFFAOYSA-N,0.13649775,0.18959448947703095,0.18865027,0.17579729,0.05309674,-366.752855829477
273,PreSm_BFRVGSWNBDDCGM-UHFFFAOYSA-N,0.23780285,0.3076975167849696,0.30675331,0.28637997,0.06989467,-731.552604216785
274,GYCMBHHDWRMZGG-UHFFFAOYSA-N,0.05129006,0.08590109918998223,0.08495689000000001,0.07952014,0.03461104,-210.16816878919
275,PreTS_RSJUWEPQTLPWEN-UHFFFAOYSA-N,0.14772076,0.2014253430579629,0.20048114,0.18737206,0.05370458,-517.245038293058
276,PreTS_XOWDNMOPCKCIPQ-UHFFFAOYSA-N,0.2282125,0.28689105865805686,0.28594685000000003,0.27034485,0.05867856,-656.089611738658
277,PreTS_FOMAPOLFAPPPJX-UHFFFAOYSA-N,0.13986649,0.19271351323698127,0.1917693,0.17926747,0.05284702,-884.607378253237
278,PreSm_CGNAVWMVTBCGGD-UHFFFAOYSA-N,0.22360078,0.2869002365069946,0.28595602000000003,0.26834759,0.06329946,-656.077033346507
279,PreTS_BFRVGSWNBDDCGM-UHFFFAOYSA-N,0.24057282,0.3067906927860804,0.30584648000000003,0.28719461,0.06621787,-731.538175732786
280,PreSm_RAFBSPDJIKTCTH-UHFFFAOYSA-N,0.31848437,0.39477056410100886,0.39382635000000005,0.36996915,0.07628619,-962.637876854101
